set_id,arm,seed,model,garment,identity,scene,clean,hands,realism,note,seconds,tokens_in,tokens_out
p016+dualuse_lp_beige_long_coat_menswear,VEi,46,gpt-5.5,3,4,5,4,4,4,"Outfit captures the long coat/pants/dark footwear concept, but coat color and styling differ from the beige reference and several inner-layer/details are not exact. Original pose and background are preserved well; identity is mostly maintained. Minor texture/foot/hand imperfections but overall realistic.",6.93,1555,455
p016+p029,VEi,46,gpt-5.5,3,4,4,4,4,4,"White short-sleeve button shirt and backpack are similar to the reference, but texture/details and full outfit are not exact and extra dark shorts are introduced. Person and background are mostly preserved, with slight pose/arm changes and minor AI softness.",6.87,1555,450
p017+dualuse_lp_floral_kimono_set,VEi,46,gpt-5.5,2,4,4,4,3,4,"Color and blue floral print are close, but the cut/pieces differ substantially from the reference and accessories are missing. Identity and background are mostly preserved; pose is similar but arms/hands changed. Some hand/fabric imperfections, overall fairly realistic.",6.83,1671,400
p017+p022,VEi,46,gpt-5.5,3,4,3,4,4,4,"Black graphic tee and light jeans are broadly matched, but the print is not exact and some reference outfit details are missing. Identity is mostly preserved, while pose is more front-facing than the original. Image is generally clean and realistic with minor AI smoothness/logo issues.",7.46,1555,487
p017+p018,VEi,46,gpt-5.5,3,4,3,4,3,4,"Garment captures the burgundy sweater vest and white shirt but adds a tie and differs in texture/cut details. Identity is close, background remains similar, but pose and hand positions changed. Some hand anatomy and fabric texture issues, though overall fairly realistic.",7.85,1555,464
p017+p030,VEi,46,gpt-5.5,3,4,3,4,4,4,"The output captures a plain white long-sleeve turtleneck, but the reference has a tighter, thinner fit and more folded/ruched high neck. Identity and background are mostly preserved, though the arm/hand pose changes. Minor AI smoothness and simplified hands, but generally realistic.",5.64,1555,346
p018+p019,VEi,46,gpt-5.5,4,5,5,4,4,4,"Garment closely matches the beige high-collar zip jacket, though some cut/seam details differ. Identity, pose, and background are preserved. Minor smoothing and seam/hand imperfections, but overall realistic.",5.65,1555,336
p018+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,46,gpt-5.5,3,5,5,4,4,4,"Navy zip sweater and gray trousers are broadly matched, but knit pattern/cut details are simplified and the brown bag is misplaced/incorrectly integrated. Identity, pose, and background are well preserved; minor artifacts around the bag and visible hand.",6.17,1613,345
p018+dualuse_emma_watson_black_blazer_armscrossed,VEi,46,gpt-5.5,3,4,5,4,4,4,"Garment is a black blazer with lapel and pin, but the cut, collar details, styling, and overall fit are not an exact match to the reference. Identity and scene are largely preserved, with minor AI smoothing and slight hand/texture imperfections.",6.92,1584,411
p019+p020,VEi,46,gpt-5.5,2,4,5,4,4,4,"Output keeps the original high-collar zip jacket silhouette and only shifts color toward the reference; it does not match the reference garment's cut or details. Person, pose, and background are mostly preserved with minor smoothing/artifact issues.",7.01,1671,388
p019+dualuse_lp_plaid_overcoat_brown_suit,VEi,46,gpt-5.5,2,4,5,3,5,4,"Plaid coat colors and pattern are broadly inspired by the reference, but the cut, collar, layering, and missing full outfit pieces do not exactly match. Identity and original pose/background are mostly preserved. Some fabric/plaid distortions and seam oddities reduce cleanliness, though hands are not visible.",7.51,1671,373
p018+p023,VEi,46,gpt-5.5,4,3,5,4,4,4,"Outfit pieces are mostly matched, but shorts color/cut are not exact. Face and hair remain similar, though body shape is noticeably changed. Background and pose are well preserved with minor artifacting and mostly realistic hands.",9.46,1555,565
p020+dualuse_hugh_jackman_grey_suit_outdoor,VEi,46,gpt-5.5,3,4,5,4,4,4,"The output adds a dark suit jacket and shirt similar to the reference, but the full suit and exact cut/details are not visible or fully matched. Identity, pose, and background are largely preserved, with minor blending/texture issues around the clothing and hand.",5.75,1787,339
p020+dualuse_navy_peacoat_onmodel,VEi,46,gpt-5.5,3,4,5,4,4,4,"Navy coat is approximated, but reference details like the gray turtleneck and full outfit are not reproduced/visible, and buttons/cut are indistinct. Identity, pose, and market background are mostly preserved; hand and textures look mostly natural with minor blending artifacts.",6.31,2018,396
p019+p024,VEi,46,gpt-5.5,3,5,5,4,5,4,"Garment approximates the gray striped open shirt but is cleaner, more structured, with different collar/cuffs and missing the worn reference details. Identity, pose, and plain background are well preserved; no visible hands; minor synthetic smoothness/artifacting in fabric.",8.86,1555,476
p020+p021,VEi,46,gpt-5.5,3,5,5,4,4,4,"Orange knit sweater and light jeans are approximated, but reference cut/details and full outfit pieces like shoes/socks are not fully preserved; identity, pose, and market background remain very close.",6.96,1816,376
p019+dualuse_gal_gadot_blue_dress_redcarpet,VEi,46,gpt-5.5,2,4,5,3,3,3,"Blue one-shoulder style and color are close, but the reference gown's full length, slit, waist cutout, and clean bare neckline are not reproduced; a beige collar/neck artifact remains. Identity, pose, and background are mostly preserved, with some AI smoothing and minor hand/arm issues.",12.05,1469,478
p021+dualuse_man_black_suit_studio_nonceleb,VEi,46,gpt-5.5,3,4,4,4,3,4,"Suit, shirt and striped tie are generally transferred, but reference dress shoes are not; original sneakers/socks remain and the cut differs due to seated pose. Identity and scene are mostly preserved. Minor hand/finger awkwardness and slight AI smoothing, but overall photorealistic.",6.68,1584,376
p021+g004,VEi,46,gpt-5.5,3,4,5,4,4,4,"Black top and olive trousers are close in color but pants are cropped/altered and reference shoes/bag are not reproduced. Identity, pose, chair and background are well preserved. Minor hand and fabric artifacts, otherwise realistic.",6.43,1671,328
p021+p022,VEi,46,gpt-5.5,3,5,5,4,4,5,"Black graphic tee is close in color/style but the print is not exact, jeans/shoes remain closer to the original rather than the reference. Identity, pose, chair and background are well preserved. Minor hand/print artifacts, otherwise realistic.",7.09,1584,424
p020+p025,VEi,46,gpt-5.5,2,5,5,4,4,4,"Scene and identity are well preserved. The output captures a white upper garment and tan lower piece but does not exactly reproduce the reference outfit, with missing/altered cut, skirt details, tights, and boots. Minor seam/texture artifacts, hand mostly acceptable.",9.36,1845,393
p023+g009,VEi,46,gpt-5.5,3,5,5,4,4,4,"Garment captures the cream sweater and pants palette, but sweater texture/cut differs from the reference and the bag is reduced to odd black straps. Identity, seated pose, and beige studio background are well preserved. Minor artifacts in straps/seams and slightly soft hand details, but overall realistic.",5.88,1642,317
p022+g005,VEi,46,gpt-5.5,2,4,3,3,4,4,"Black shirt is close but the shorts/logo/details are inaccurate, shoes are not changed to the reference, and the lower-body pose/reflection are altered. Identity and background are mostly preserved, with some minor artifacts in garment text and seams.",6.47,1671,369
p022+p027,VEi,46,gpt-5.5,3,4,5,4,4,4,"White T-shirt is close in color and general cut but missing the chest pocket and does not reproduce the full reference outfit details. Identity and original setting/pose are largely preserved, with minor texture/reflection and garment integration issues.",6.74,1786,378
p021+p026,VEi,46,gpt-5.5,4,5,5,4,4,5,"The tracksuit is closely matched in color, cut, and stripe placement, though some stripe details are simplified and accessories from the reference are not included. Identity, pose, and background are well preserved, with only minor smoothing/artifact concerns around hands and garment edges.",7.48,1584,426
p023+dualuse_scarlett_johansson_black_dress_backview_night,VEi,46,gpt-5.5,3,5,5,4,3,4,"Garment captures the black belted dress concept and ribbed texture but not the exact reference cut/details, especially the back zipper/slit and strapless rear design. Identity, pose, stool, and background are well preserved. Minor artifacts around the zipper/texture and bracelets; visible hand/fingers look somewhat unnatural.",7.59,1555,397
p023+p024,VEi,46,gpt-5.5,3,5,5,4,4,4,"Generated outfit captures the general gray layered shirt/jacket, inner patterned top, and pants from the reference, but it is much cleaner, differently cut, and not an exact match in texture or distressing. Person identity, pose, and beige studio scene are well preserved. Minor softness/artifacts in clothing and hand details, but overall realistic.",7.6,1555,368
p022+dualuse_queen_latifah_gown_stage,VEi,46,gpt-5.5,2,4,5,4,4,4,"Garment captures tan outer layer and black shirt but changes the reference into a blazer/trouser look, missing the exact long robe cut, drape, belt and detailed embroidery. Identity, pose, and background are mostly preserved; minor texture/seam oddities but generally realistic.",8.39,1555,434
p022+p023,VEi,46,gpt-5.5,4,4,3,4,4,4,"Garment is a close match to the white tank and beige shorts, but fit/cut details differ slightly. Face and hair are mostly preserved, though body/leg shape changes. Background is preserved, but pose and leg position are noticeably altered. Minor anatomy/texture issues around legs, shoes, and hand, but overall photorealistic.",8.96,1555,534
p023+p028,VEi,46,gpt-5.5,3,5,5,4,3,4,"Garment color and long-sleeve top are close, but the lower piece appears like a short skirt/shorts rather than the reference full leggings and some seam/cut details are missing. Identity, pose, and background are well preserved; hands are somewhat simplified but no major artifacts.",5.9,1555,346
p024+g011,VEi,46,gpt-5.5,2,4,4,3,4,4,"Reference is a fitted black sleeveless midi dress, but output mainly shows a black sleeveless top with black lower garment/pants and the full dress cut/length is not preserved. Person and setting are mostly retained, though body/skin are smoothed and exposed arms alter appearance. Hands are mostly plausible with minor oddness.",6.57,1671,393
p025+dualuse_zendaya_white_blazer_skirt,VEi,46,gpt-5.5,2,4,4,3,2,4,"White color and cropped jacket idea are present, but the reference's long wrap skirt and exact blazer details are not reproduced; output uses wide pants and altered cut. Identity, hair, pose, and background are mostly preserved. Some seam/texture softness and a poorly defined visible hand reduce quality.",6.56,1671,345
p024+p025,VEi,46,gpt-5.5,3,4,4,3,3,4,"Reference outfit is partially transferred: white outer layer, dark top, tan bottom, fishnet tights and black boots appear, but the cut and proportions differ substantially and some garment details are missing or distorted. Identity and background are mostly preserved. Some artifacts appear around tights, boots, seams, and hands.",7.0,1613,357
p025+g012,VEi,46,gpt-5.5,4,4,3,3,4,4,"Dress is close in color, floral print, and overall silhouette, but neckline/bodice details are partly lost and footwear does not match the reference. Identity and background are mostly preserved, though pose/legs change noticeably. Some minor artifacts around hem, shoes, and fabric/hand details.",6.93,1787,417
p024+dualuse_woman_top_denim_skirt_nonceleb,VEi,46,gpt-5.5,3,4,4,3,3,4,"Black tank is close and denim bottom roughly matches color/frayed style, but the skirt cut/front zipper and full outfit are not faithfully reproduced. Face is well preserved, but body/legs are altered. Background mostly unchanged; hands and garment edges show some distortions.",9.08,1555,521
p024+p029,VEi,46,gpt-5.5,4,4,4,4,4,4,"White short-sleeve collared shirt is close in color, texture and cut, but adds a chest pocket and differs slightly in fit/details. Identity and setting are mostly preserved, with minor body/pose and texture changes. Hands are visible and mostly plausible, though slightly awkward.",8.77,1555,460
p025+p026,VEi,46,gpt-5.5,3,4,5,3,3,4,"Garment captures the black tracksuit and red/green stripes, but the fit/cut is altered: pants look like tight leggings rather than joggers and some reference details/accessories are missing. Identity, pose, and background are mostly preserved. There are artifacts around the shoes/feet and the visible hand appears somewhat fused/unclear.",8.62,1671,500
p025+p030,VEi,46,gpt-5.5,3,4,5,4,3,4,Garment captures the pale long-sleeve turtleneck idea but changes the reference into a flared tunic/dress and the fit/cut are not exact. Identity and scene are mostly preserved. Some minor AI softness and a slightly malformed visible hand.,6.94,1671,414
p026+dualuse_emma_watson_black_blazer_armscrossed,VEi,46,gpt-5.5,3,5,5,4,4,5,"Black blazer look is generally captured, but reference details like the gray lapel/collar shape and small pink pin are missing; original person, pose, and background are well preserved with only minor hand/texture issues.",6.1,1584,372
p026+p027,VEi,46,gpt-5.5,3,4,5,4,4,4,"White T-shirt is close in color and general cut but the reference pocket/detailing is not clearly preserved and pants differ. Identity, pose, and background are mostly maintained; minor hand/texture imperfections but overall realistic.",5.48,1786,320
p026+dualuse_lp_beige_long_coat_menswear,VEi,46,gpt-5.5,3,5,5,4,4,4,"Reference outfit is partially transferred: coat and dark trousers/socks are close, but shoes remain from the original and coat/details are not exact. Identity, pose, and background are well preserved with only minor texture/anatomy issues.",7.12,1555,458
p027+dualuse_lp_floral_kimono_set,VEi,46,gpt-5.5,3,5,5,4,3,4,"Reference print and colors are captured well and a matching set is attempted, but the cut/silhouette is less flowing, the reference bag/sandals are not reproduced, and some garment details are simplified. Identity, pose, and background are well preserved; hands are somewhat distorted.",6.17,2133,369
p026+g013,VEi,46,gpt-5.5,4,4,5,4,3,4,"Dress is a close match in color, print style, and silhouette, though pattern placement/details and cut are not exact. Identity, pose, and outdoor scene are largely preserved. Minor artifacts appear in fabric patterning, shoes/feet, and the phone-holding hand.",8.1,1671,481
p027+dualuse_gal_gadot_blue_dress_redcarpet,VEi,46,gpt-5.5,3,3,4,4,3,3,"The dress color and one-shoulder cutout/slit are broadly matched, but the drape and full gown shape are not exact. Face and hat remain recognizable, but body shape is altered. Background and pose are mostly unchanged. Some hand distortion and slightly artificial garment/body integration reduce realism.",7.48,1931,444
p027+g014,VEi,46,gpt-5.5,3,4,5,4,4,4,"Reference blue spaghetti-strap dress is approximated in color and bodice, but full cut/length is not clearly preserved. Face, hat, pose and street background remain mostly unchanged; minor unnatural skin/strap blending and hand details.",6.68,2133,363
p027+p028,VEi,46,gpt-5.5,3,3,5,3,4,3,"The outfit matches the reference color and general long-sleeve fitted set, but the generated garment adds a front zipper and different seams/cut. Face, hat, and pose are mostly preserved, but the body shape is significantly altered. Background is unchanged. Some garment/body contours look unnatural, though hands are mostly acceptable.",6.77,2017,393
p028+dualuse_hugh_jackman_grey_suit_outdoor,VEi,46,gpt-5.5,2,4,5,4,3,4,"Output changes the reference gray suit to a blue suit and adapts the cut/fit, though it keeps a black shirt and suit concept. Person, pose, and plain studio background are mostly preserved. Some minor AI smoothness and hand/finger distortion are visible.",6.19,1555,407
p028+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,46,gpt-5.5,3,5,5,4,3,4,"Navy zip sweater and gray pants are approximated, but the sweater knit/cable texture and full reference outfit details are not exact. Identity, pose, and plain studio background are well preserved. Some hand/finger distortion and mild AI smoothness remain.",6.62,1613,394
p028+g015,VEi,46,gpt-5.5,3,4,5,4,3,4,"Reference navy slip dress is approximated in color and sleeveless style, but fabric sheen, thin straps, drape, and full-length cut are not clearly preserved. Person, pose, and plain background remain close to the original. Minor AI smoothness and slightly awkward/merged fingers at the raised hands.",7.57,1671,393
p029+dualuse_man_black_suit_studio_nonceleb,VEi,46,gpt-5.5,3,4,5,4,4,4,"Suit, white shirt and striped tie are broadly matched, but not an exact reproduction of the full reference outfit/cut and lower pieces are not visible. Identity and scene are mostly preserved; minor smoothing/artifacting around clothing and hands.",6.42,1555,381
p029+dualuse_lp_plaid_overcoat_brown_suit,VEi,46,gpt-5.5,3,5,5,4,4,4,"Garment captures the plaid brown/green coat and layered formal look but is not exact in cut, pattern, or full outfit pieces. Identity, pose, and background are well preserved; minor AI smoothness and slight hand/texture imperfections remain.",6.87,1671,370
p028+p029,VEi,46,gpt-5.5,4,5,5,4,3,4,"White short-sleeve button shirt and backpack are broadly matched, though shirt texture/cut and some accessory details differ. Identity, pose, and studio background are preserved. Minor AI smoothing and hand/finger issues are visible.",7.03,1555,462
p029+g018,VEi,46,gpt-5.5,2,4,5,4,4,4,"Black blazer color is similar, but the generated jacket has a different mens suit cut with lapels, buttons, pocket flaps and sleeve details unlike the reference's open minimalist blazer. Identity and scene are mostly preserved; minor hand/texture imperfections but overall realistic.",7.21,1671,381
p030+dualuse_navy_peacoat_onmodel,VEi,46,gpt-5.5,3,4,5,4,4,4,"Navy coat and gray turtleneck are roughly matched, but the full reference outfit is not reproduced and coat details/buttons/cut differ. Identity, pose, and background are mostly preserved; minor seam/hand oddities but overall realistic.",6.15,1786,352
dualuse_emma_watson_black_blazer_armscrossed+dualuse_gal_gadot_blue_dress_redcarpet,VEi,47,gpt-5.5,3,5,5,4,4,4,"The blue one-shoulder style and waist cutout are partially captured, but the full reference gown, flowing skirt, and slit are missing due to the cropped pose. Identity, pose, and background are well preserved, with minor seam/skin blending artifacts and slightly imperfect hands.",6.7,1527,406
p029+p030,VEi,46,gpt-5.5,4,4,5,4,4,4,"Reference white long-sleeve turtleneck is mostly matched, though the generated fabric/neck fit is smoother and less exact. Identity, pose, backpack and outdoor background are largely preserved. Minor AI smoothing and slight hand/fabric artificiality remain.",7.51,1555,440
p030+g024,VEi,46,gpt-5.5,3,4,5,4,4,4,"Reference outfit is approximated with the dark striped sweater and blue pleated skirt, but the sweater cut/collar/stripe placement differ and the skirt placement is unnatural due to the cropped pose. Identity, pose, and background are mostly preserved; minor seam/garment distortion but overall realistic.",7.85,1786,471
dualuse_emma_watson_black_blazer_armscrossed+dualuse_scarlett_johansson_black_dress_backview_night,VEi,47,gpt-5.5,3,5,5,3,3,4,"Face, hair, pose and plain studio background are preserved well. The black ribbed thin-strap dress is only partially matched and lacks the full reference cut, back zipper/slit and overall styling; added bracelets/waist details look somewhat artifacted. Hands are visible and mostly plausible but a bit distorted/obscured by accessories.",8.59,1613,505
dualuse_emma_watson_black_blazer_armscrossed+g004,VEi,47,gpt-5.5,4,5,5,4,4,5,"Garment matches the black ribbed long-sleeve top and olive high-waist trousers where visible, but the full trouser cut/shoes/accessories from the reference are not shown. Identity, pose, and background are well preserved with only minor texture/edge imperfections.",8.82,1700,607
p030+dualuse_emma_watson_black_blazer_armscrossed,VEi,46,gpt-5.5,4,4,5,4,4,4,"Reference blazer is mostly captured, including black color, lapels and pink pin, but details/cut are not exact due to raised-arm pose and some missing/altered collar structure. Identity, pose and background are largely preserved; hands and fabric are mostly plausible with minor AI smoothness and fit issues.",8.95,1584,458
p030+dualuse_queen_latifah_gown_stage,VEi,46,gpt-5.5,3,4,5,4,4,4,"Garment captures the tan robe and black inner layer but details, cut, and front construction are only approximate. Original face, hair, pose, and plain background are largely preserved. Minor texture/seam and hand awkwardness, but overall fairly photorealistic.",9.11,1555,522
dualuse_emma_watson_black_blazer_armscrossed+g027,VEi,47,gpt-5.5,4,4,5,4,4,4,"The black Ramones T-shirt is mostly matched, though the print is partially obscured and not perfectly replicated. Face, hair, pose, and background are well preserved, but there are minor artifacts including an added arm tattoo and slightly imperfect hand/skin details.",5.96,1556,330
dualuse_gal_gadot_blue_dress_redcarpet+dualuse_hugh_jackman_grey_suit_outdoor,VEi,47,gpt-5.5,3,4,4,4,3,4,"The gray suit and black shirt are broadly matched, but the cut is altered to a more fitted feminine shape and the footwear/reference styling is not fully preserved. Identity and background are mostly maintained, with minor pose/body changes. Some hand and lower-leg/foot details look slightly artificial.",6.47,1383,426
dualuse_gal_gadot_blue_dress_redcarpet+g005,VEi,47,gpt-5.5,3,4,4,3,4,3,"Garment is mostly the referenced black shirt and gray shorts, but footwear is wrong/mismatched and some details are imperfect. Identity and background are largely preserved, though there are visible artifacts around the legs/shoes.",5.64,1499,350
dualuse_hugh_jackman_grey_suit_outdoor+g009,VEi,47,gpt-5.5,4,5,5,4,4,4,"Reference outfit is mostly reproduced, including cream sweater, trousers, bag, and shoes, though texture/cut details are slightly softened and not exact. Identity and scene are preserved well. Minor AI smoothness around fabric, seams, and hands, but overall realistic.",5.05,1642,303
dualuse_gal_gadot_blue_dress_redcarpet+dualuse_woman_top_denim_skirt_nonceleb,VEi,47,gpt-5.5,3,4,4,3,4,3,"Black tank and denim skirt are roughly transferred, but skirt wash/distressing/cut differ and footwear is incorrect/mismatched with one original heel remaining. Identity and background are mostly preserved. Some artifacts appear around the skirt hem, legs, and shoes; hands are mostly acceptable.",7.15,1383,432
dualuse_gal_gadot_blue_dress_redcarpet+g029,VEi,47,gpt-5.5,3,4,5,4,3,4,"Blazer, white shirt, belt, and black bottoms are largely transferred, but the reference has long black pants while the result shows shorts/knee-length bottoms, so it is not exact. Identity and event background/pose are mostly preserved. Minor texture/hand artifacts are visible, but overall it still looks photographic.",6.75,1441,414
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VEi,47,gpt-5.5,2,4,5,4,4,4,"Top captures the white cropped blazer concept, but the reference includes a long white skirt while the output uses trousers and altered footwear. Identity and background are mostly preserved; minor seam/fit oddities but hands look acceptable.",6.75,1555,343
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_man_black_suit_studio_nonceleb,VEi,47,gpt-5.5,4,5,5,4,4,4,"Garment closely matches the black suit, white shirt, and striped tie, though fit/details are not exact. Identity, pose, and background are well preserved. Minor softness/artifacts in suit texture and hands, but overall photo-realistic.",6.99,1555,441
dualuse_lp_beige_long_coat_menswear+dualuse_lp_floral_kimono_set,VEi,47,gpt-5.5,3,4,3,4,3,4,"Reference floral set is captured in color/print and general wide-sleeve silhouette, but accessories like beret and bag are missing and the cut/styling differs. Identity is mostly preserved, background similar, but pose and arm/hand placement changed. Some hand/foot details and fabric patterning look slightly artificial.",6.75,1671,380
dualuse_lp_beige_long_coat_menswear+g004,VEi,47,gpt-5.5,3,4,3,4,4,4,"Reference outfit is approximated with black ribbed top and olive trousers, but accessories/shoe details are missing and a remnant coat flap remains. Identity is mostly preserved; pose changes in the arms. Overall clean and realistic with minor hand/garment artifacts.",6.87,1642,442
dualuse_lp_floral_kimono_set+g005,VEi,47,gpt-5.5,2,4,5,2,4,3,"Reference sports outfit is only partially applied; black shirt and shorts appear, but original floral robe, pants, bag, sandals, and hat remain. Identity and pose/background are mostly preserved, but lower-body clothing has visible blending artifacts and unrealistic layering.",6.13,1903,389
dualuse_lp_beige_long_coat_menswear+g018,VEi,47,gpt-5.5,2,4,2,4,4,4,"The output uses a black structured men's blazer/suit rather than the reference's softer open-front jacket silhouette, though the color and white underlayer are similar. Identity is mostly preserved, but the pose changes substantially from the original. Background is similar. Image is fairly clean and realistic, with minor odd tailoring/artifacting around the jacket tail and seams.",7.85,1671,460
dualuse_lp_floral_kimono_set+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,47,gpt-5.5,2,4,4,3,4,3,"The result only partially matches the reference: navy zip knit and gray trousers are attempted, but the sweater cut becomes a long belted robe with kimono sleeves, original floral cuffs/bag remain, shoes differ, and extra bag elements appear. Identity and pose are mostly preserved, with some garment/texture inconsistencies.",7.58,1845,448
dualuse_lp_navy_quarterzip_knit_LOWRES+dualuse_lp_plaid_overcoat_brown_suit,VEi,47,gpt-5.5,3,4,5,4,4,4,"Main plaid coat and brown suit are approximated, but the hat is missing, cuts/drape differ, and the original bag remains. Identity and studio pose/background are well preserved with minor AI smoothness/artifacts.",6.35,1787,411
dualuse_lp_navy_quarterzip_knit_LOWRES+g009,VEi,47,gpt-5.5,3,3,4,4,4,4,"Reference cream sweater, trousers, shoulder bag and shoes are mostly transferred, but the original brown handbag remains as an extra item and some garment details are softened. Face/body resemble the original only moderately; pose and studio background are largely unchanged. Minor AI smoothness/artifacts around bags and textures.",6.4,1758,404
dualuse_lp_floral_kimono_set+g024,VEi,47,gpt-5.5,2,4,4,3,4,4,"Reference sweater and blue pleated skirt are partially reproduced, but shoes are wrong and original floral robe/bag elements remain, including a floral sleeve/cuff artifact. Person, hat, pose, and plain studio background are mostly preserved. Some garment blending looks unnatural, though hands are mostly acceptable and overall photo-realism is decent.",8.59,2018,486
dualuse_lp_navy_quarterzip_knit_LOWRES+g027,VEi,47,gpt-5.5,4,4,4,4,4,4,"Black Ramones tee is close in color, cut and graphic, though print details/placement are not exact and a tattoo from the reference appears. Original identity, pose, bag and studio background are mostly preserved. Minor texture/edge artifacts but overall realistic.",5.81,1614,344
dualuse_man_black_suit_studio_nonceleb+g011,VEi,47,gpt-5.5,1,5,5,5,4,5,"Generated output keeps the original black suit rather than applying the reference black sleeveless midi dress; identity, pose, and background are essentially unchanged. Image is clean and realistic, with only minor hand/finger softness.",3.83,1671,177
dualuse_lp_plaid_overcoat_brown_suit+g029,VEi,47,gpt-5.5,3,4,3,4,4,4,"Blazer pattern and general styling match the reference, but the undershirt neckline and pants differ, and the pose/arms changed from the original. Identity and studio background are mostly preserved, with minor AI texture/pattern issues.",5.81,1845,388
dualuse_man_black_suit_studio_nonceleb+dualuse_lp_beige_long_coat_menswear,VEi,47,gpt-5.5,3,4,5,4,3,4,"Garment captures the beige long coat and olive trousers but misses exact reference details such as trouser shape, sock styling, layering and coat drape. Identity and studio scene are mostly preserved. Hands are visible and slightly unnatural/fused, with otherwise minor AI smoothness.",6.4,1555,370
dualuse_lp_plaid_overcoat_brown_suit+g011,VEi,47,gpt-5.5,3,3,3,3,4,4,"Dress color, cut, and seam details are fairly close to the reference, but the generated image incorrectly keeps the plaid coat and changes footwear. Face and hat resemble the original, but body/arms are significantly altered. Background is similar, pose only partially preserved. Some shoe/leg and garment integration artifacts are visible, though hands are mostly acceptable.",7.55,1903,465
dualuse_lp_plaid_overcoat_brown_suit+dualuse_navy_peacoat_onmodel,VEi,47,gpt-5.5,4,4,4,4,4,4,"Reference outfit is mostly reproduced, including navy double-breasted coat, gray knit top, cuffed jeans and black boots, though fit/cut and details differ slightly. Original face, hat, pose and studio scene are largely preserved. Minor texture/button and hand realism issues but overall photographic.",8.37,2018,384
dualuse_navy_peacoat_onmodel+g004,VEi,47,gpt-5.5,3,4,5,4,3,3,"Reference outfit is mostly transferred in color and general pieces, but the top has an incorrect gray turtleneck/neckline instead of a black crew neck, the pants are less wide/flowing, and accessories/details are missing. Identity and original pose/background are largely preserved, but hands are simplified and the image has a somewhat AI-rendered look.",6.46,2104,342
dualuse_man_black_suit_studio_nonceleb+dualuse_queen_latifah_gown_stage,VEi,47,gpt-5.5,3,3,4,3,2,3,"Reference coat color and some embroidery are approximated, but the cut and black lower garment are wrong, with exposed bare legs and a skirt-like shape. Face and hair are mostly preserved, background and pose mostly unchanged. Hands are malformed/fused, and garment textures/seams look AI-generated.",8.69,1555,458
dualuse_queen_latifah_gown_stage+dualuse_scarlett_johansson_black_dress_backview_night,VEi,47,gpt-5.5,2,4,5,4,4,4,"The generated outfit captures the black color and some ribbed/belt elements, but it changes the reference garment significantly into a front-facing strapped jumpsuit/pants with front zippers rather than the reference strapless/back-zip dress. Identity, pose, and stage background are largely preserved. Image is mostly clean and realistic, with minor seam/hand imperfections.",6.76,1555,395
dualuse_scarlett_johansson_black_dress_backview_night+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,47,gpt-5.5,3,4,4,4,4,4,"Reference outfit is partly transferred: navy knit sweater, gray trousers and brown bag appear, but shoes are changed to heels instead of loafers and sweater/pant details are not exact. Identity and original street scene are mostly preserved, with minor AI smoothing and small hand/bag artifacts.",6.76,1613,411
dualuse_scarlett_johansson_black_dress_backview_night+dualuse_woman_top_denim_skirt_nonceleb,VEi,47,gpt-5.5,2,4,5,4,4,4,"Output captures a black top and blue denim bottom but the reference is a teal front-zip frayed denim skirt with sneakers; generated looks more like light denim shorts/skirt from the back and keeps the original heels. Identity, pose, and background are largely preserved, with minor garment texture/detail artifacts.",6.79,1555,402
dualuse_scarlett_johansson_black_dress_backview_night+g013,VEi,47,gpt-5.5,4,5,5,4,4,4,"Reference dress is largely matched in color, floral/paisley banded print, sleeves, and length, though the fit/cut and lower tier details are not exact. Identity, pose, and background are preserved. Minor texture/pattern warping and slight hand softness, but overall realistic.",6.85,1671,399
dualuse_queen_latifah_gown_stage+dualuse_lp_floral_kimono_set,VEi,47,gpt-5.5,3,5,5,4,4,4,"Garment captures the cream-and-blue floral print and kimono-like sleeve feel, but the cut/pieces differ from the reference: missing visible pants, bag, hat/sandals, and the outfit becomes more like a belted dress/top. Identity, pose, and background are well preserved. Minor texture/seam artifacts, hands mostly okay, overall photorealistic.",7.53,1671,383
dualuse_queen_latifah_gown_stage+g012,VEi,47,gpt-5.5,4,4,4,4,3,4,"Garment closely matches the reference color, floral print, V-neck, cap sleeves and gathered skirt, though pattern/cut details are not exact. Identity and stage scene are mostly preserved. Some hand anatomy and minor texture/fold artifacts reduce scores slightly.",7.88,1671,433
dualuse_navy_peacoat_onmodel+g012,VEi,47,gpt-5.5,3,4,5,4,4,3,"Dress color, floral print, cap sleeves and long silhouette are close, but the V-neck is incorrectly filled by the original gray turtleneck and the fit/proportions are not exact. Face, hair, pose and background are largely preserved. Some smoothing/AI look remains, with hands mostly acceptable.",8.27,2133,499
dualuse_navy_peacoat_onmodel+g030,VEi,47,gpt-5.5,3,5,5,4,4,4,"Gold sequin color/texture and shirt collar are captured, but the cut is inaccurate with an overly long tunic/belted lower section and the original gray turtleneck remains instead of the reference styling. Identity, pose, and background are largely unchanged; minor texture/artifact issues in sequins and hands.",10.6,2248,363
