set_id,arm,seed,model,garment,identity,scene,clean,hands,realism,note,seconds,tokens_in,tokens_out
p001+p024,V,46,gpt-5.5,2,5,5,4,4,4,"Output only loosely matches the reference outfit colors and layering; cut, proportions, shirt details, wear/texture, and pants differ substantially. Person identity, pose, and studio background are well preserved, with minor hand/texture imperfections.",7.59,1555,317
p002+p007,BC,46,gpt-5.5,4,5,5,4,4,4,"White sleeveless top is close to the reference, though the fit/cut and fabric wrinkles are not exact. Identity, pose, and background are well preserved. Minor seam/texture softness around the arm openings; hands look mostly correct.",5.39,1555,268
p002+p003,V,46,gpt-5.5,4,4,5,4,4,4,"Reference burgundy sleeveless gathered dress is mostly matched, though length/fit and fabric detail differ. Person, pose, and street background are largely preserved. Minor AI smoothing and hand/arm integration issues, but overall fairly realistic.",7.7,1584,364
p002+p007,V,46,gpt-5.5,4,5,5,4,4,4,"Reference sleeveless white top is matched in color and general cut, though fit/drape and details are simplified. Identity, pose, and background are well preserved. Minor smoothing and seam/hand detail issues reduce cleanliness and realism.",8.12,1555,389
p002+p015,V,46,gpt-5.5,4,5,5,4,4,4,"Garment is a close match in blue color, patterned front panel and sleeve cuffs, though not exact in cut/scale and missing some reference details. Identity, pose, and background are well preserved. Minor artifacts around hands/accessories and garment texture, but overall realistic.",2.15,3143,396
p003+p004,BC,46,gpt-5.5,2,4,5,4,3,4,"Top roughly matches the reference henley style but is pale blue/white and the output adds a long skirt not present in the reference. Identity, pose, and background are mostly preserved; minor hand/finger and fabric artifacts.",6.06,1613,352
p002+p015,BC,46,gpt-5.5,3,5,5,4,4,4,"Garment is broadly similar in blue color and dashiki-style patterned panel/cuffs, but the print/details are not exact and the matching cap/reference accessories are missing. Identity, pose, and background are well preserved; minor texture/hand artifacts reduce cleanliness and realism slightly.",6.03,3147,735
p003+p008,BC,46,gpt-5.5,4,4,4,3,3,4,"Garment broadly matches the blue multicolor sari, blouse, bangles and bag, but print placement/drape are not exact. Identity and original street scene are mostly preserved, though face/pose are slightly altered. Some fabric distortions and hand/finger artifacts reduce cleanliness.",7.41,1671,407
p003+p008,V,46,gpt-5.5,4,4,4,3,3,3,"Reference sari colors and printed motifs are mostly transferred, but drape/cut and pattern placement are not exact. Identity and original street scene are largely preserved. Some fabric warping, seam/edge artifacts, and slightly distorted hands reduce cleanliness and realism.",6.61,1671,361
p003+p004,V,46,gpt-5.5,2,4,5,4,4,4,"Shirt resembles the reference henley but is too blue and the output adds/changes the lower garment into a blue skirt rather than matching the full reference outfit. Identity, pose, and background are mostly preserved; minor hand/detail artifacts.",10.03,1613,599
p002+p025,BC,46,gpt-5.5,2,4,4,3,3,3,"Reference outfit is only partially transferred: white outer layer, tan pleated skirt, fishnets and black boots appear, but the black inner/tie is missing and the jacket/boots differ in cut. Identity and background are mostly preserved. Some texture and hand/skin details look artificial.",6.65,4911,945
p003+p026,V,46,gpt-5.5,3,4,4,4,3,4,"Main black tracksuit with red/green stripes is represented, but stripe details are not exact and reference shoes/bag/accessories are missing. Identity and background are mostly preserved, with slight pose/hand changes and some minor hand/artifact issues.",7.17,1613,442
p003+p026,BC,46,gpt-5.5,3,4,4,3,3,4,"Outfit is broadly similar to the black tracksuit with red/green stripes and black slides, but details differ: zipper/cut, stripe placement, pants proportions, and accessories are not exact. Identity and background are mostly preserved. Some AI artifacts appear around bags, seams, feet, and hands.",7.88,1613,493
p003+p016,V,46,gpt-5.5,3,4,5,4,4,4,"Garment is similar in sleeveless light color and frilled hem but not exact in shade, proportions, cut, and omitted reference footwear. Identity, pose, and background are largely preserved; minor AI smoothness and seam/hand issues.",10.63,1613,600
p004+p009,V,46,gpt-5.5,3,4,5,4,4,4,"Garment captures the black layered blazer/turtleneck look but becomes more like a fitted jacket and the full dress length/sleeveless cut are not clearly preserved. Identity and street scene are mostly unchanged, with minor cropping/hand visibility issues.",7.25,1555,423
p004+p017,BC,46,gpt-5.5,4,4,5,4,5,4,"Garment is a close white short-sleeve button-up with stand collar, but some cut/seam details and lower hem are simplified or cropped. Identity and background/pose are mostly preserved. Minor texture smoothing/artifacting on shirt; hands are not visible.",7.29,1555,437
p005+p006,BC,46,gpt-5.5,3,4,4,4,4,4,"Outfit broadly matches the reference with black graphic tee, ripped jeans, and black shoes, but print/details and accessories are not exact. Person and scene are mostly preserved; minor pose/body changes and slight texture/text artifacts.",7.28,1555,423
p004+p027,V,46,gpt-5.5,4,4,4,4,5,4,"Pocket crewneck white tee is mostly matched, though fit/hem and fabric details are slightly off. Identity and street background are largely preserved; pose/crop changes mildly. No hands visible. Overall realistic with minor garment warping/artifacting.",7.33,1786,413
p004+p017,V,46,gpt-5.5,4,5,5,4,5,4,"Garment is a close white short-sleeve band-collar button-up match, though details and fit are simplified and slightly bluish. Identity, pose, and street background are preserved. Minor shirt seam/placket artifacts, no visible hands.",7.6,1555,442
p004+p027,BC,46,gpt-5.5,4,4,4,4,5,4,"Reference white crewneck pocket tee is mostly matched, but color/drape and wrinkles are not exact. Identity and street scene are largely preserved with minor body/pose/crop shifts. Some slight AI smoothing and hem/waist artifacts; hands are not visible.",9.07,1786,373
p004+p005,V,46,gpt-5.5,4,4,4,4,5,3,"Reference wrap crop top and black jeans are mostly matched, though sparkle/fit and lower garment visibility differ. Face and background are largely preserved, with mild body/pose changes and some synthetic texture/fit artifacts.",9.15,1555,455
p005+p018,BC,46,gpt-5.5,3,4,3,4,4,4,"Garment captures the burgundy sleeveless vest and white shirt idea but adds a tie and changes the vest cut/details. Identity is mostly preserved. Background is close, but the pose/legs are changed. Minor clothing seam artifacts, hands mostly plausible, overall fairly realistic.",7.09,1555,446
p005+p006,V,46,gpt-5.5,3,4,3,3,3,4,"Reference outfit is partially transferred: black graphic tee and ripped jeans are similar, with straps/watch, but shoes remain heels and cap/headphones are missing. Identity and background are mostly preserved, but pose changes noticeably. Some texture/rip and hand details look AI-smoothed.",7.26,1555,385
p005+p028,V,46,gpt-5.5,3,4,4,4,3,4,"Garment color and general fitted long-sleeve/legging silhouette match, but details differ from reference including visible front zipper/seam structure and cut. Person and background are mostly preserved; hands are somewhat simplified but no major artifacts.",7.92,1555,460
p005+p010,V,46,gpt-5.5,3,4,3,4,3,4,"Light blue button-down is broadly transferred, but fit/hem differ and reference pants/boots are not reproduced. Identity and background are mostly preserved, though pose and arm positions changed. Minor hand/anatomy and texture issues, but overall photo-realistic.",10.55,1555,570
p005+p018,V,46,gpt-5.5,4,4,5,4,4,4,"Reference outfit is mostly captured with burgundy sleeveless vest over white shirt and dark tie/pants, though cut and details are not exact. Identity, pose, and background are largely preserved. Minor artifacts in garment fit/textures and hands, but overall realistic.",2.61,3147,599
p005+p028,BC,46,gpt-5.5,4,4,5,4,4,4,"Reference brown fitted long-sleeve high-neck jumpsuit is mostly captured, including color and seam lines, though fit/cut details differ slightly. Identity, hair, body, pose, and background are largely preserved. Some minor texture/seam softness and hand simplification, but overall realistic.",2.13,3149,545
p006+p007,BC,46,gpt-5.5,4,4,5,4,4,4,"Garment is a close white sleeveless tee but not perfectly matching the oversized cut and shoulder/hem details. Identity and scene are mostly preserved, though pants/body details shift slightly. Minor edge/texture artifacts; hands look acceptable.",7.27,1555,368
p006+p011,BC,46,gpt-5.5,3,3,5,4,4,4,"Yellow chef jacket and black apron are approximated, but the chef hat is missing and details/cut differ from the reference. Person and street scene mostly remain, though hair/head appearance changes and some clothing blending looks slightly artificial.",7.66,1555,395
p006+p019,V,46,gpt-5.5,2,4,4,4,4,4,"Reference is a beige high-collar zip jacket, but output turns it into a beige full-body jumpsuit/tracksuit with incorrect cut and missing collar details. Person, pose, and street scene are mostly preserved; image is fairly clean and realistic with minor AI smoothness.",5.98,1555,310
p006+p029,BC,46,gpt-5.5,4,3,5,4,4,4,"White short-sleeve button shirt is mostly matched, though texture/fit details are simplified. Pose and street scene are preserved, but identity changes noticeably with altered head/hair/face accessories. Minor AI softness around face, shirt, and hands.",8.27,1555,469
p006+p007,V,46,gpt-5.5,3,5,5,4,4,4,"White sleeveless top is close in color and general cut but not as oversized or draped as the reference, and lacks some shoulder/hem details. Identity, pose, and street scene are well preserved. Minor texture/seam imperfections, hands mostly acceptable, overall realistic.",2.29,4738,612
p007+p008,V,46,gpt-5.5,4,5,5,4,4,4,"Reference sari colors, print, and blouse are largely transferred, though drape/details are not exact. Person identity, pose, and background are well preserved. Minor fabric/skin blending artifacts and slightly imperfect hands reduce clean/realism scores.",6.81,1613,374
p006+p011,V,46,gpt-5.5,2,4,5,4,4,4,"Garment captures yellow chef jacket and black lower garment but misses key reference pieces like yellow chef hat and glasses, and sleeve/cut details differ. Person identity, pose, and street scene are mostly preserved; minor texture/seam simplification but hands look acceptable.",2.38,4736,834
p006+p029,V,46,gpt-5.5,4,5,5,4,4,4,"White short-sleeve button shirt is close to the reference in color and cut, though fabric texture and fine details are simplified and the pocket/shape differ slightly. Identity, pose, and street background are well preserved. Minor texture/seam softness but no major artifacts; hands look acceptable.",6.05,3147,767
p007+p012,V,46,gpt-5.5,3,4,5,4,3,4,"Reference outfit is approximated with a blue buttoned long-sleeve top and dark pants, but the cut/details are not exact and original necklace/watch remain. Identity and scene are largely preserved; hands show some anatomical awkwardness.",8.99,1555,292
p007+p020,BC,46,gpt-5.5,3,4,4,4,4,4,"The generated shirt is broadly similar in tan color and button-up style with rolled sleeves, but it is not an exact match to the reference garment and omits some details. Identity, background, and pose are mostly preserved. Minor AI smoothness and hand/fabric imperfections remain.",10.42,1671,606
p007+p012,BC,46,gpt-5.5,4,5,5,4,4,4,"Reference blue buttoned long-sleeve top and black pants are mostly reproduced, though the top color/cut and button details are not exact. Identity, pose, and gray background are well preserved. Minor AI smoothness and slight hand/fabric artifacts, but overall realistic.",7.47,3148,799
p007+p020,V,46,gpt-5.5,2,4,5,4,4,4,"Color is similar to the reference, but the garment cut/details are wrong: generated as a button-up shirt with collar and pocket instead of the looser traditional tunic style. Identity, pose, and background are mostly preserved. Minor texture/seam artifacts but generally realistic.",2.1,3379,500
p007+p030,V,46,gpt-5.5,4,4,5,4,4,4,"Garment matches the white long-sleeve turtleneck concept, but the fit, collar folds, and overall cut are not exactly the reference. Identity, pose, and background are well preserved. Minor AI smoothing and slight hand/fabric imperfections reduce realism.",6.88,1555,362
p007+p030,BC,46,gpt-5.5,4,4,5,4,4,4,"Garment is a close white long-sleeve turtleneck match, though collar fit/folds and overall cut differ from the reference. Identity, pose, and background are largely preserved. Minor AI smoothness and small hand/fabric imperfections remain.",9.94,1555,360
p008+p021,V,46,gpt-5.5,3,4,4,4,3,4,"Sweater and light jeans resemble the reference, but the full outfit is incomplete with no visible socks/shoes and jeans details/cuffs missing. Face and background are mostly preserved; hands are somewhat distorted.",6.83,1700,331
p008+p009,V,46,gpt-5.5,4,4,5,4,4,4,"Black blazer-style dress and turtleneck are close to the reference, though sleeve/vest layering and cut are not exact. Person and street scene are mostly preserved; minor hand/texture artifacts and slightly AI-smoothed clothing.",8.11,1671,406
p008+p009,BC,46,gpt-5.5,3,1,4,4,3,3,"Garment is a similar black blazer-style dress but not exact to the reference cut/layering. Identity is largely lost: face, hair, and glasses are changed. Background is mostly preserved with a similar standing pose. Some hand/finger oddness and AI smoothing remain, but no major extra limbs.",8.35,1671,443
p009+dualuse_gal_gadot_blue_dress_redcarpet,BC,46,gpt-5.5,3,4,4,4,4,4,"Garment color and one-shoulder slit style are close, but the waist cutout and exact drape/cut are not fully replicated. Identity, pose, and turquoise background are mostly preserved. Minor AI smoothness/artifacts around fabric, arms, and hands.",9.5,1469,476
p008+p021,BC,46,gpt-5.5,2,4,2,2,3,2,"Reference outfit is only partially transferred: mustard sweater and one jeans leg appear, but much of the original sari remains; pose is altered with a chair added and lower body/feet are inconsistent.",7.39,3433,745
p008+p013,V,46,gpt-5.5,2,3,4,3,3,4,"Reference hat, white shirt and vest are partly transferred, but the original sari/bag remain and the cut/pieces differ significantly; face and body are somewhat altered, while the street scene and pose mostly remain unchanged.",5.7,3377,748
p009+p014,BC,46,gpt-5.5,3,4,5,4,3,4,"White T-shirt is close to the reference, but the black trousers are not transferred; output keeps a skirt. Identity and background/pose are largely preserved. Minor artifacts around crossed arms/hands and waist, but overall fairly realistic.",6.64,1555,355
p009+dualuse_gal_gadot_blue_dress_redcarpet,V,46,gpt-5.5,3,4,4,4,3,4,"Garment captures the blue one-shoulder slit dress generally, but misses/obscures the waist cutout and full floor-length silhouette/details. Face, hair, glasses and pose are mostly preserved; background is unchanged. Some hand/finger blending and mild try-on texture artifacts remain.",9.52,1469,493
p008+dualuse_emma_watson_black_blazer_armscrossed,V,46,gpt-5.5,4,4,5,4,4,4,"Black blazer outfit is largely matched with gray collar detail, necklace, pin, and black trousers, while preserving the original street scene and pose. Minor differences in cut/fit and slight hand/texture imperfections remain.",6.56,5171,849
p008+p013,BC,46,gpt-5.5,2,1,4,3,3,3,"Output adds some reference elements such as the white shirt, vest, hat and glasses, but retains the original sari and does not match the full reference outfit. Identity is drastically changed from the original person. Background and pose are mostly preserved, with some compositing/artifact issues.",5.22,5088,920
p009+p014,V,46,gpt-5.5,3,4,5,4,4,4,"White T-shirt is mostly matched, but the reference lower garment appears to be black trousers while the output keeps a black skirt. Identity, pose, and turquoise background are largely preserved. Minor texture/arm-hand artifacts but generally realistic.",6.55,1555,363
p010+dualuse_hugh_jackman_grey_suit_outdoor,BC,46,gpt-5.5,4,4,5,4,4,4,"Reference suit is generally matched with dark gray jacket/pants, black shirt and shoes, though fabric shade/cut and some details differ. Identity and stair scene are well preserved. Minor AI smoothness and slight issues around crossed arms/hands prevent flawless realism.",7.14,1555,421
p009+p010,V,46,gpt-5.5,3,4,4,4,3,4,"Reference light blue button-up shirt and black pants are broadly transferred, but fit/color/cut differ and shoes are not represented. Face and hair remain close to original; pose/background mostly unchanged. Minor softness and hand/finger ambiguity.",6.94,3146,831
p010+p011,BC,46,gpt-5.5,3,4,5,4,3,4,"Output captures the bright yellow chef jacket and glasses, but omits the chef hat and does not accurately reproduce the black apron/tie details. Identity and stair scene are mostly preserved. Minor artifacts around crossed hands, sleeves, and waist, but overall fairly realistic.",6.4,1555,391
p010+dualuse_hugh_jackman_grey_suit_outdoor,V,46,gpt-5.5,4,4,5,4,4,4,"Reference dark gray suit and black shirt are mostly reproduced, but shoes remain the original brown boots and some tailoring/details differ. Identity and stair scene are well preserved; minor blending/artifact issues around crossed arms and suit texture.",7.62,1555,423
p009+p022,V,46,gpt-5.5,3,4,5,4,4,4,"Reference outfit is approximated with black graphic tee and light blue jeans, but the print is distorted/not exact and lower pieces like shoes are missing. Identity, pose, and turquoise background are well preserved; minor AI texture/hand/print artifacts reduce realism.",8.16,1555,417
p010+p011,V,46,gpt-5.5,2,4,5,4,4,4,"Yellow chef-style top is present, but key reference pieces are missing or changed: no chef hat, no yellow glasses, no black apron, and the sleeve/collar/cut differ. Identity and stair scene are largely preserved; image is mostly clean and realistic with minor smoothing/artifact concerns.",5.28,1555,308
p009+p010,BC,46,gpt-5.5,4,5,4,4,4,4,"Reference light blue button-up shirt and black pants are mostly transferred; shoes are not visible and exact fit/cut differs slightly. Identity, pose, and teal background are well preserved, with minor texture/hand imperfections.",7.49,4736,955
p009+p022,BC,46,gpt-5.5,3,5,5,4,4,4,"Black graphic T-shirt and light blue jeans are captured, but the shirt print/text is distorted and not an exact match to the reference. Identity, pose, and turquoise background are well preserved. Minor AI artifacts in garment print and hand details; overall fairly realistic.",7.37,3146,789
p010+p015,BC,46,gpt-5.5,3,4,5,3,3,4,"Garment captures the blue traditional outfit and patterned front/cuffs but the print is not exact and the cap/accessories are missing. Identity and stair scene are mostly preserved, though hands/wrists and garment textures show some AI artifacts.",7.71,1555,411
p010+p023,BC,46,gpt-5.5,3,4,5,4,4,4,"Reference is a light/white tank with beige shorts/shapewear, while output makes it more like a beige unitard and changes proportions. Face and hair are mostly preserved; stair scene and pose are essentially unchanged. Minor smoothing/artifacting around garment and crossed arms/hands.",7.54,1555,405
p011+dualuse_man_black_suit_studio_nonceleb,BC,46,gpt-5.5,3,5,5,4,4,4,"Suit, shirt and striped tie are close to the reference, but the result keeps the chef hat/glasses and only shows the upper body, missing the full pants/shoes. Identity and original crossed-arm pose/background are well preserved; minor hand and seam artifacts reduce cleanliness/realism.",8.26,1555,483
p011+dualuse_man_black_suit_studio_nonceleb,V,46,gpt-5.5,3,4,5,4,4,4,"The suit and striped tie are transferred, but the color is navy rather than the reference black, and the output retains the original yellow chef hat and glasses. Identity, pose, and background are mostly preserved; minor AI smoothness and hand/detail issues remain.",7.79,1555,435
p011+p012,BC,46,gpt-5.5,3,4,5,3,3,4,"Blue top and black pants are broadly similar to the reference, but the shirt cut/collar/buttons differ and the original chef hat/glasses remain. Identity, pose, and studio background are mostly preserved. Some seam/button/cuff artifacts and slightly awkward hands reduce cleanliness.",7.33,1555,371
p011+p012,V,46,gpt-5.5,3,4,4,3,3,4,"Reference outfit is approximated with a blue buttoned top and dark pants, but cut/details and shoes are not fully matched, and original hat/glasses remain. Identity and crossed-arm studio pose are mostly preserved. Some hand/arm and waistband artifacts reduce cleanliness.",8.18,1555,431
p010+p015,V,46,gpt-5.5,3,4,5,4,4,4,"The output captures the blue base and patterned front/cuffs, but the reference garment details are only approximate and missing elements like the cap/accessories; pose and stairwell scene are preserved, identity is close, and artifacts are minor.",5.95,3146,754
p010+p023,V,46,gpt-5.5,4,4,5,4,4,4,"Reference white tank and beige fitted shorts are mostly reproduced, with minor fit/cut differences. Face, hair, pose, and stairwell scene remain close to the original; body proportions/textures are slightly smoothed but no major artifacts.",6.83,3146,848
p011+p016,V,46,gpt-5.5,3,4,5,4,4,4,"Reference dress is approximated as a sleeveless flared pastel dress with layered hem, but color is greener and details/fit are not exact. Face and pose/background are well preserved, with minor AI smoothness and hand/texture imperfections.",9.15,1555,483
p011+p024,V,46,gpt-5.5,2,4,5,3,4,4,"Reference clothing is only loosely matched in gray tones/layering; cut, fabric, pants, and retained yellow chef hat/glasses differ. Identity and studio pose/background are mostly preserved, with some AI texture/seam artifacts and partially visible hands mostly acceptable.",7.64,1555,422
p012+dualuse_queen_latifah_gown_stage,BC,46,gpt-5.5,3,4,5,4,4,4,"Garment captures the tan embroidered robe and black belted outfit but is not exact in cut, print placement, and lower garment details. Identity, pose, and background are largely preserved; minor hand/blending artifacts but overall realistic.",7.23,1555,407
p011+p016,BC,46,gpt-5.5,3,4,5,3,4,4,"Reference sleeveless pale yellow dress with white ruffle hem is approximated, but cut/fit and full outfit are not exact. Face, hat, glasses, beard and pose/background are preserved. Some fabric/arm blending and texture artifacts reduce cleanliness, while visible hands are mostly plausible.",11.49,1555,609
p011+p024,BC,46,gpt-5.5,2,4,2,2,1,3,"Reference gray layered outfit is only approximated; chef hat and yellow glasses remain, pose changes from standing to seated/crouched, and hands/arms show clear anatomical artifacts.",6.37,3144,901
p012+p017,V,46,gpt-5.5,4,4,5,4,4,4,Reference white short-sleeve band-collar shirt and gray plaid pants are mostly reproduced; identity and scene are well preserved. Minor fit/detail differences and slight hand/arm imperfections.,5.94,1555,347
p012+p017,BC,46,gpt-5.5,4,4,5,4,4,4,"Reference outfit is mostly reproduced: white short-sleeve button shirt and gray plaid pants, though fit/cut are adapted and not perfectly identical. Person, pose, and background are largely preserved. Minor hand/texture softness but generally realistic.",7.63,1555,332
p013+dualuse_scarlett_johansson_black_dress_backview_night,BC,46,gpt-5.5,2,4,5,4,4,4,"Black color is captured, but the generated garment has thick straps, front buttons and a different cut, missing the reference dress's strapless/back-zip/slit design. Person, pose and background are mostly preserved; minor hand/skin and styling artifacts.",7.61,1555,366
p012+p025,V,46,gpt-5.5,3,5,5,3,4,4,"Outfit captures the main reference elements but misses exact jacket cut, tie/detailing, and especially the chunky platform boot shape; one foot/boot area appears fused with the original shoe. Identity and scene are well preserved. Some artifacts appear around legs, footwear, and folded arms.",7.9,1613,432
p012+p013,BC,46,gpt-5.5,4,4,5,3,2,4,"Reference shirt and houndstooth vest are mostly transferred with correct color, print and cut, though accessories/details are not exact and glasses were added. Identity and scene are largely preserved, but the crossed arms/hands have noticeable anatomical and texture artifacts.",8.79,1555,457
p012+dualuse_queen_latifah_gown_stage,V,46,gpt-5.5,3,4,5,4,4,4,"Garment captures the tan embroidered outer layer and black inner piece, but the cut/length and details differ noticeably from the reference. Identity, pose, and background are largely preserved; minor artifacts around garment fit and lower legs/feet.",11.07,1555,573
p013+p014,V,46,gpt-5.5,4,4,4,4,3,4,"Plain white short-sleeve tee and necklace are mostly matched, while the original identity, hat, glasses, pose, and plain background are largely preserved. Some arm/hand anatomy and skin texture look slightly artificial.",6.74,1555,355
p013+p018,BC,46,gpt-5.5,3,5,5,4,4,4,"The burgundy sleeveless sweater vest and white shirt are broadly matched, but the output adds a tie and extra vest details not in the reference, and the cut/texture are not exact. Identity, pose, and background are well preserved. Minor AI softness/seam artifacts, hands mostly acceptable.",6.92,1555,377
p012+p013,V,46,gpt-5.5,3,4,5,4,5,4,"White shirt and brown checked vest are mostly matched, but the output adds matching checked trousers and belt and omits other reference styling. Identity, pose, and background are largely preserved; minor texture/pattern artifacts.",7.97,3145,892
p013+p026,BC,46,gpt-5.5,2,5,5,4,4,4,"Generated top captures the black color and red/green stripe motif but changes the cut into a collared button shirt and omits the matching pants/full outfit. Identity, pose, and plain background are well preserved; minor seam/hand imperfections but overall realistic.",5.82,1555,334
p013+p018,V,46,gpt-5.5,4,5,5,4,4,4,"Burgundy sleeveless sweater vest and white shirt are largely matched, but a dark tie was added and knit/cut details are not exact. Identity, pose, and plain background are well preserved. Minor texture/seam and hand-detail imperfections, but overall realistic.",8.73,1555,352
p013+p026,V,46,gpt-5.5,3,5,5,4,4,5,"Generated top matches the reference black sweatshirt with red/green stripes fairly well, but the full reference outfit pieces such as pants, shoes, and bag are absent due the crop. Identity, pose, and plain background are preserved. Minor texture/seam softness, hands look mostly plausible.",6.01,1555,321
p012+p025,BC,46,gpt-5.5,2,4,5,4,4,4,"Generated outfit captures the tan skirt, fishnets, and black boots generally, but misses the reference's white blazer, black inner/tie detail, and chunky platform boot cut. Identity and background are well preserved, with only minor garment/boot artifacts.",6.62,4918,1342
p014+p015,BC,46,gpt-5.5,3,4,5,3,2,4,"Reference colors and style are approximated, but print details/cut are not exact and the cap is missing. Identity and background/pose are mostly preserved. Hands and wrist areas have visible anatomical/artifact issues, though the image is otherwise fairly photorealistic.",6.94,1555,379
p014+dualuse_woman_top_denim_skirt_nonceleb,BC,46,gpt-5.5,3,4,4,3,4,4,"Black tank top is similar but not exact in fit/cut, and denim skirt became jeans/shorts rather than the reference skirt. Identity, pose, and background are mostly preserved. Some unnatural torso/clothing blending and seam distortions, but hands are mostly acceptable.",2.41,3147,436
p014+p015,V,46,gpt-5.5,4,5,5,4,3,4,"Garment is close in color, patterned front panel and cuffs, but cut/fit differs and accessories/details are not perfectly faithful. Identity, pose, and background are well preserved. Some hand/finger and seam/texture artifacts reduce cleanliness and realism slightly.",7.92,1555,371
p014+dualuse_woman_top_denim_skirt_nonceleb,V,46,gpt-5.5,2,4,5,4,4,4,"Black tank is similar, but the denim garment does not exactly match the reference skirt in cut, zipper/hem details, color, and overall shape. Identity and scene are largely preserved; image is mostly clean and realistic with minor garment/detail issues.",9.28,1555,469
p014+p019,BC,46,gpt-5.5,4,5,5,3,2,4,"Garment is a close beige zip fleece with similar collar and seams, though collar height/cut and some details differ. Identity, pose, and background are well preserved. Main issues are fused/awkward hands and some sleeve/zipper artifacts, but overall photo realism is fairly strong.",6.67,1555,389
p014+p027,V,46,gpt-5.5,4,5,5,4,4,4,"Reference pocket T-shirt is reproduced with similar light color and chest pocket, but fit/drape and wrinkles are not exact. Identity, pose, and background are preserved; minor texture/seam softness and slightly imperfect crossed-hand details.",5.67,1786,317
p014+p027,BC,46,gpt-5.5,4,5,5,4,4,5,"Garment is close to the reference with the added chest pocket and similar light tee, though color/fit and wrinkle details are not exact. Identity, pose, and background are preserved. Minor texture/seam artifacts and slightly imperfect visible hands.",6.48,1786,316
p015+dualuse_zendaya_white_blazer_skirt,V,46,gpt-5.5,2,4,5,4,4,4,"The output captures the white blazer idea but misses the reference outfit's cropped cut, exposed midriff, wrap skirt, and exact tailoring. Identity and scene are mostly preserved; hands are acceptable with minor distortions and the garment looks slightly AI-smoothed.",6.78,1555,345
p015+p016,BC,46,gpt-5.5,2,4,5,4,4,4,"The result captures a pale sleeveless garment but not the reference dress cut, length, trim, or details. Person, pose, and background are largely preserved; hands and textures are mostly clean with minor imperfections.",7.65,1555,391
p015+dualuse_zendaya_white_blazer_skirt,BC,46,gpt-5.5,2,4,4,4,4,4,"The output captures a white lapel suit/wrap look but misses the exact reference: cropped blazer, exposed midriff, fitted long skirt proportions, and full outfit pieces are not accurately reproduced. Identity and scene are mostly preserved, with minor garment/texture issues.",2.36,3147,585
p014+p019,V,46,gpt-5.5,4,5,5,4,4,4,"Beige zip jacket is close in color, zipper, high collar and seam details, though sleeve volume/cuffs and lower garment are not exact. Identity, pose, and outdoor background are well preserved. Minor texture/seam and hand blending issues, but overall realistic.",7.42,3148,765
p015+p028,V,46,gpt-5.5,3,4,5,4,4,4,"Color and fitted long-sleeve jumpsuit feel are close, but the output adds a front zipper and lacks the exact high-neck/cut details of the reference. Face, pose, and background are well preserved; minor texture and hand imperfections remain.",9.11,1555,503
p016+dualuse_lp_beige_long_coat_menswear,BC,46,gpt-5.5,4,4,5,4,4,4,"Reference outfit is mostly transferred with similar beige long coat and dark/olive lower pieces, though details and footwear are not exact. Person, pose, and background are largely preserved; minor softness/artifacting around clothing, legs, and visible hand.",7.93,1555,434
p015+p028,BC,46,gpt-5.5,2,4,5,3,3,4,"Garment is only loosely similar in being a fitted brown long-sleeve outfit; it misses the high turtleneck, exact taupe color, reference seam structure, and full matching silhouette. Identity and scene are mostly preserved, but the clothing/body integration and visible hands have some artifacts.",7.24,3148,781
p015+p020,BC,46,gpt-5.5,3,4,5,4,4,4,"Brown tunic color and general cut are close to the reference, but the white cap from the reference is missing and the garment details/fit are not exact. Person, pose, and background mostly match image 1; hands are largely intact with minor unnatural texture/seam issues.",3.03,5089,847
p015+p016,V,46,gpt-5.5,2,4,4,3,4,3,"The output only loosely matches the reference garment: pale sleeveless color is similar, but the cut, black neck detail, skirt shape, and hem details are not accurately reproduced. Identity and original pose/background are mostly preserved, with some AI softness and odd garment/body transitions.",7.23,4735,1100
p015+p020,V,46,gpt-5.5,2,4,5,3,3,4,"Brown outfit color is loosely similar to the reference, but the cut/details differ and the white cap is not transferred. Identity, pose, and background mostly match the original. Some artifacts appear around the shirt opening, necklace/seams, and hands.",5.99,5091,1146
p016+p029,V,46,gpt-5.5,3,4,5,4,4,4,"White short-sleeve shirt and backpack are captured, but the reference texture/cut is only approximate and the outfit is not fully identical. Person, pose, and background are largely preserved with minor softness/artifacts around clothing and hands.",5.98,1555,330
p016+p017,BC,46,gpt-5.5,3,4,5,4,4,4,"White shirt and dark plaid pants are approximated, but shirt collar/placket/cut and overall fit differ from the reference; no watch. Person, background, and walking pose are largely preserved with minor texture/edge softness.",6.98,1555,352
p016+p017,V,46,gpt-5.5,3,4,5,4,4,4,"Reference outfit is approximated with a white short-sleeve shirt and dark plaid pants, but shirt details/fit and pant cut differ. Person, pose, and background are largely preserved with only minor visible artifacting.",7.91,1555,389
p016+p021,V,46,gpt-5.5,3,4,5,4,4,4,"Main sweater and jeans are transferred, but shoes/socks are not from the reference and sweater cut/details are simplified. Identity and original outdoor scene/pose are largely preserved with minor realism/artifact issues.",8.58,1584,418
p016+p021,BC,46,gpt-5.5,4,4,5,4,4,4,"Reference outfit is mostly transferred with mustard sweater, jeans and black sneakers, though some garment details and proportions are simplified. Identity, pose, and background are largely preserved; minor artifacts appear around clothing, shoes, and the partially visible hand.",8.76,1584,445
