set_id,arm,seed,model,garment,identity,scene,clean,hands,realism,note,seconds,tokens_in,tokens_out
dualuse_emma_watson_black_blazer_armscrossed+dualuse_scarlett_johansson_black_dress_backview_night,VS,50,gpt-5.5,2,5,5,4,4,4,"Person, pose, and studio background are well preserved, but the garment only loosely matches the reference: it is black and sleeveless, yet the cut/details differ with front buttons, thick straps, and no visible belt, zipper, back slit, or textured long dress structure. Minor AI artifacts appear in jewelry/seams and hands are mostly acceptable.",6.67,1613,396
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VE,50,gpt-5.5,1,4,5,4,4,4,"Output changes the reference garment into a men's white suit with trousers instead of the cropped white blazer and long skirt with wrap detail. Person and scene are largely preserved, with minor AI smoothness/artifact issues.",4.59,1555,236
dualuse_lp_floral_kimono_set+g005,VE,50,gpt-5.5,2,4,5,4,4,4,"Only the black Under Armour top is partially transferred; the reference shorts, compression layer, and shoes are missing, while much of the original floral outfit remains. Identity, pose, and background are largely preserved, with minor compositing issues around the garment edges.",5.39,1903,268
dualuse_lp_floral_kimono_set+g005,VS,50,gpt-5.5,1,4,5,4,4,4,"Reference outfit is mostly not transferred: only a black logo shirt appears, while the original kimono/robe, floral pants, bag, sandals, and styling remain. Identity and scene are largely preserved with minor integration issues.",5.58,1903,344
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VS,50,gpt-5.5,1,4,5,4,4,4,Generated outfit is a white men's suit rather than the reference cropped white blazer with wrap waistband and long skirt. Face and setting are mostly preserved; hands and textures are mostly clean with minor AI softness.,6.0,1555,310
dualuse_lp_floral_kimono_set+g005,VEi,50,gpt-5.5,2,4,5,3,4,3,"The result only partially transfers the reference outfit: the black shirt and small logo appear, plus a partial shorts/legging area, but most of the original floral robe, pants, sandals, and bag remain. Identity, pose, and background are largely preserved. There are some awkward garment/leg blending artifacts, though the visible hand is mostly acceptable.",6.46,1903,387
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VEi,50,gpt-5.5,2,4,4,4,4,4,"Output keeps the white blazer idea but changes the reference cropped blazer/skirt set into a regular white suit with trousers and shoes, so garment match is poor. Identity and background are mostly preserved, with minor pose/body changes and slight smoothing/artifacting.",6.47,1555,332
dualuse_lp_floral_kimono_set+g024,VE,50,gpt-5.5,2,4,5,2,3,3,"Reference sweater and blue pleated skirt are partially present, but extra floral sash/bag/panels remain, shoes are not the reference sneakers, and the skirt has odd extended/transparent fabric. Identity and original studio pose/background are largely preserved. Some texture and seam artifacts reduce realism.",6.64,2018,361
dualuse_lp_floral_kimono_set+g024,VEi,50,gpt-5.5,2,4,4,3,2,3,"Core sweater and blue pleated skirt are recognizable, but the reference outfit is not exact: shoes are wrong, original hat/bag/floral fabric remain, and sweater cut/stripe placement differ. Identity and studio background are mostly preserved, pose is close. Some artifacts appear in the hands, seams, and hybrid leftover garments.",8.58,2018,556
dualuse_lp_floral_kimono_set+g024,VS,50,gpt-5.5,3,4,4,3,3,4,"Main sweater and blue pleated skirt resemble the reference, but extra original floral panels/bag, hat, and sandals remain, and shoes are not the reference sneakers. Identity and studio scene are mostly preserved; some compositing/artifact issues around fabric, feet, and hands.",6.34,2018,354
dualuse_navy_peacoat_onmodel+g030,VE,50,gpt-5.5,3,4,5,4,4,3,"Gold sequin shirt is broadly matched, but the cut/details and accompanying white pieces differ from the reference; identity and original pose/background are mostly preserved, with some AI softness and texture artifacts.",5.48,2248,345
dualuse_lp_plaid_overcoat_brown_suit+g029,VEi,50,gpt-5.5,3,4,4,4,4,4,"Reference houndstooth blazer and white tee are partially matched, but the blazer is too long/coat-like and lower garments differ. Identity and studio scene are mostly preserved, with minor pose/hand changes and slight texture artifacts.",6.6,1845,482
dualuse_lp_plaid_overcoat_brown_suit+g029,VS,50,gpt-5.5,3,4,4,4,4,4,"Blazer pattern/color is close, but the cut is much longer, sleeves are not rolled, pants are gray wide trousers instead of black, and accessories are missing. Identity and studio scene are mostly preserved with minor pose/hand and texture issues.",6.41,1845,409
dualuse_lp_plaid_overcoat_brown_suit+g029,VE,50,gpt-5.5,3,4,4,4,4,4,"Houndstooth blazer and white tee are captured, but blazer cut/length differs and pants are gray trousers rather than the reference black pants. Original model identity and studio scene are mostly preserved, with minor pose changes. Image is generally clean and realistic; visible hand is acceptable.",8.02,1845,535
dualuse_navy_peacoat_onmodel+g030,VEi,50,gpt-5.5,3,4,5,3,3,3,"Gold sequin shirt is broadly matched, but cut/details and underlayer differ from the reference, and the lower garment is not exact. Identity and pose/background are mostly preserved. Some AI smoothing and texture/hand imperfections reduce cleanliness and realism.",7.76,2248,488
dualuse_scarlett_johansson_black_dress_backview_night+dualuse_woman_top_denim_skirt_nonceleb,VE,50,gpt-5.5,2,5,5,4,4,5,"Output keeps the original person, pose, and street background very well. However the reference outfit is not matched exactly: the top should be a sleeveless black tank and the denim skirt details/front zipper/sneakers are not reproduced; the output has a short-sleeve top and original heels. Image is mostly clean and realistic with only minor hand/edge concerns.",6.46,1555,401
dualuse_navy_peacoat_onmodel+g030,VS,50,gpt-5.5,3,4,5,3,4,3,"Gold sequin jacket is recognizable but cut/details differ from the reference and styling pieces are not exact. Identity, pose, and plain studio background are mostly preserved. Some AI-like texture/seam issues and slightly simplified hands reduce cleanliness and realism.",8.62,2248,472
dualuse_scarlett_johansson_black_dress_backview_night+dualuse_woman_top_denim_skirt_nonceleb,VEi,50,gpt-5.5,3,5,5,4,4,4,"Garment is broadly similar with a black tank and blue denim mini skirt, but the skirt details/cut are not exact to the reference. Identity, pose, and background are well preserved; minor texture/hand imperfections but overall realistic.",5.89,1555,408
dualuse_zendaya_white_blazer_skirt+dualuse_navy_peacoat_onmodel,VEi,50,gpt-5.5,3,4,4,4,4,4,"Outfit captures the navy double-breasted coat, dark cuffed pants and black boots, but misses the gray turtleneck and the coat is more blazer-like/feminized than the reference. Identity, pose, and background are largely preserved with minor texture/fit artifacts.",5.07,1786,344
dualuse_scarlett_johansson_black_dress_backview_night+dualuse_woman_top_denim_skirt_nonceleb,VS,50,gpt-5.5,2,4,5,4,4,4,"Garment only partially matches: denim mini skirt is similar but lighter/seen from back, and the black top has short sleeves instead of the reference sleeveless tank. Identity, pose, and background are largely preserved with minor AI smoothness/artifact concerns.",6.0,1555,373
dualuse_zendaya_white_blazer_skirt+dualuse_navy_peacoat_onmodel,VE,50,gpt-5.5,3,4,4,4,4,4,"Garment captures the navy double-breasted coat, jeans and boots, but misses the gray turtleneck and exact coat proportions/details. Identity and background are well preserved with minor pose/body changes; overall clean and realistic with slight hand/texture imperfections.",5.91,1786,380
g004+g005,VE,50,gpt-5.5,2,4,5,4,4,4,"Only the black short-sleeve UA top is approximated; the reference shorts/compression layer are missing and original trousers/bag remain. Identity, pose, and background are mostly preserved with minor synthetic texture issues.",4.47,1845,293
dualuse_zendaya_white_blazer_skirt+dualuse_navy_peacoat_onmodel,VS,50,gpt-5.5,3,4,4,4,4,4,"Output captures the navy double-breasted coat, dark cuffed pants and black boots, but omits the gray turtleneck and alters the exact cut/fit. Face and hair remain close to the original person; background and pose are mostly preserved. Minor texture/artificiality issues, hands mostly acceptable.",5.94,1786,423
g004+g005,VEi,50,gpt-5.5,2,4,5,4,4,4,"Only the black short-sleeve logo shirt is transferred; the gray shorts/compression layer from the reference are missing and original trousers remain. Identity, pose, and background are largely preserved, with minor texture/hand imperfections.",5.1,1845,313
g004+g005,VS,50,gpt-5.5,2,4,4,4,4,4,"Black short-sleeve Under Armour top is approximated, but the reference shorts/leggings are missing and original pants remain. Identity, pose, and plain studio background are mostly preserved; minor smoothing/artifacting around fabric and hands.",6.54,1845,403
g005+g014,VE,50,gpt-5.5,4,4,5,4,4,4,"Dress color and overall slip-midi cut are close, though bust gathering/fit and neckline details are simplified. Person, pose, shoes, and plain background are mostly preserved; minor artifacts around seams, torso, and hands.",5.78,1903,310
g014+g029,VE,50,gpt-5.5,2,5,5,4,4,4,"Blazer and white top resemble the reference, but the black pants, belt, and full lower outfit are missing; original blue skirt/dress remains. Identity, pose, and background are well preserved with minor texture/hand imperfections.",5.27,1845,356
g005+g014,VS,50,gpt-5.5,3,4,4,3,4,3,"Blue slip dress color and general shape are close, but the output incorrectly retains a black FILA logo from the original shorts and the fit/details are not exact. Identity and pose are mostly preserved; background is similar. Some texture/seam artifacts and slight hand issues reduce cleanliness and realism.",5.49,1903,335
g014+g029,VS,50,gpt-5.5,2,5,5,4,4,4,"Blazer resembles the reference houndstooth jacket, but the white tee, black pants, belt, and full outfit are missing; original blue dress remains. Identity, pose, and studio background are well preserved. Minor texture/pattern and seam artifacts, hands mostly acceptable.",5.18,1845,285
g014+g029,VEi,50,gpt-5.5,2,4,4,3,4,4,"Blazer and white top are approximated, but the reference black pants are missing and the output keeps a blue skirt/dress with altered texture. Identity and studio scene are mostly preserved; minor textile/pattern artifacts and slightly imperfect hand details.",5.86,1845,412
g005+g014,VEi,50,gpt-5.5,3,4,5,4,4,4,"Blue spaghetti-strap dress is broadly similar but lacks exact bust gathering, drape, length and finish of the reference. Person, pose and background are mostly preserved; minor texture/edge artifacts and slightly imperfect hands.",7.39,1903,433
g018+g024,VE,50,gpt-5.5,4,5,5,4,4,4,"Reference outfit is mostly reproduced with navy striped sweater and light blue pleated skirt, though stripe placement/cut are not exact and lower pieces like shoes are not shown due crop. Identity, pose, and studio background are well preserved. Minor texture/hand imperfections but generally realistic.",4.73,2018,324
g018+g024,VEi,50,gpt-5.5,4,4,5,4,4,4,"Garment is close overall with black striped sweater and blue pleated skirt, but stripe placement/cut is not exact and the sweater fit differs. Identity, pose, and plain background are well preserved. Minor texture/stripe artifacts and slightly imperfect hands, but generally realistic.",7.2,2018,459
g024+p002,VEi,50,gpt-5.5,2,5,4,4,3,4,"The generated top resembles the reference black T-shirt, but the rest of the reference outfit is not transferred and the original blue skirt/shoes remain. Identity and studio background are well preserved; pose is mostly unchanged. Minor hand and texture issues, otherwise fairly realistic.",5.76,2017,416
g018+g024,VS,50,gpt-5.5,3,4,4,4,4,4,"Garment captures the black striped sweater and blue pleated skirt but stripe layout/cut are not exact and shoes/reference full styling are absent due crop. Identity, pose, and plain studio background are mostly preserved with minor AI smoothing and slight hand/fabric imperfections.",6.35,2018,420
g027+p003,VS,50,gpt-5.5,2,2,2,2,2,2,"Burgundy sleeveless dress silhouette is roughly referenced, but it incorrectly retains the Ramones graphic and differs in cut/details. Face and hair resemble image 1, but body shape, pose, arms, crop, and hands are heavily altered. White background remains, but original pose is not preserved. Visible AI artifacts include odd proportions, awkward hands, and synthetic textures.",6.6,1470,426
g027+p003,VE,50,gpt-5.5,3,4,5,4,5,4,"Burgundy sleeveless empire-waist dress is broadly matched, but the skirt length/proportions are not the same as the reference. Identity and pose/background are mostly preserved; hands are hidden. Minor texture and hem artifacts reduce cleanliness/realism.",6.87,1470,370
g027+p003,VEi,50,gpt-5.5,3,4,4,2,5,3,"Burgundy sleeveless empire dress is approximated, but cut/length and neckline are not exact and the bottom includes pasted-looking reference feet/sandals. Face, hair, tattoo, pose, and white background mostly match the original; hands are hidden. Artifacts at the hem/feet reduce cleanliness and realism.",6.9,1470,447
g024+p002,VS,50,gpt-5.5,2,4,4,4,4,4,"Black T-shirt is similar to the reference, but the outfit is not exact: the blue skirt remains instead of black jeans and the shoes differ. Identity and studio background are mostly preserved, though the arm/hand pose changed. Image is fairly clean and realistic with minor hand/artifact issues.",7.26,2017,511
g024+p002,VE,50,gpt-5.5,2,4,3,3,3,4,"Only the black T-shirt resembles the reference; the skirt remains from the original and pants/shoes are not matched. Identity and background are mostly preserved, but arm pose changed and the visible hand/wrist looks somewhat artificial.",7.77,2017,460
g029+p004,VEi,50,gpt-5.5,2,4,5,4,4,4,"Output keeps the original blazer and changes the inner shirt to a pale blue V-neck/henley-like top, not the exact white reference T-shirt. Identity, pose, and background are mostly preserved; minor texture/seam distortions and slight AI smoothness remain.",6.35,1671,443
p001+p014,VE,50,gpt-5.5,4,5,5,5,4,5,"Plain white crew-neck T-shirt is close to the reference, though the exact fit/sleeve drape differs slightly. Identity, pose, and studio background are preserved; image is clean and realistic with only minor hand stiffness.",5.56,1555,338
p001+p014,VS,50,gpt-5.5,3,4,5,3,4,3,"White T-shirt color and basic style are close, but the cut/fit differs from the reference and the lower garment is not accurately transferred. Identity and studio pose/background are mostly preserved. Some AI smoothness and odd pants/waist seams reduce cleanliness and realism; hands are visible and mostly acceptable.",6.26,1555,434
p003+p026,VE,50,gpt-5.5,3,4,4,3,3,4,"Main black tracksuit with red/green stripe is captured, but shoes and bag differ and pant stripe/details are incomplete. Identity and background mostly preserved, with some body/pose changes and minor artifacts around hands, feet, and accessories.",6.02,1613,415
g029+p004,VE,50,gpt-5.5,2,5,5,4,4,5,"The result preserves the original woman, pose, and white studio background, but it does not match the reference garment from image 2: the white shirt cut/details differ and the houndstooth blazer remains. Overall clean and realistic with only minor hand/texture concerns.",13.99,1671,1124
p001+p014,VEi,50,gpt-5.5,4,4,4,4,4,4,"White tee is close in color and basic cut but fit/drape differs and lower outfit from reference is not reproduced. Identity, pose, and studio background are mostly preserved with minor smoothing and slight artifacts in hands/feet and fabric.",7.38,1555,477
g029+p004,VS,50,gpt-5.5,1,4,5,4,4,4,"Output largely preserves image 1 instead of transferring the reference garment from image 2; it keeps the checked blazer and black pants rather than the plain white short-sleeve shirt. Identity, pose, and white background are mostly unchanged. Minor texture/seam oddities but generally clean and realistic; visible hands look mostly correct.",8.19,1671,617
p003+p026,VEi,50,gpt-5.5,3,4,3,3,3,4,"Outfit resembles the black tracksuit with red/green chest stripes, but pants stripes/shoes/accessories and exact cut are not fully faithful. Identity and background are mostly preserved, though pose and body shape shift somewhat. Some seam/hand/foot artifacts reduce cleanliness.",7.71,1613,457
p011+p016,VE,50,gpt-5.5,3,4,4,3,3,3,"Garment captures the pale yellow sleeveless flared dress style but not the full reference look and retains original hat/glasses. Identity and pose/background are mostly preserved, though body/skin and crossed hands show AI smoothing and minor anatomical artifacts.",5.8,1555,390
p003+p026,VS,50,gpt-5.5,3,4,4,4,3,4,"Tracksuit style and stripes are broadly matched, but shoes/bag and some details differ from the reference. Identity and background are mostly preserved; hands and some garment textures look slightly artificial.",6.42,1613,406
p011+p024,VE,50,gpt-5.5,3,4,5,4,4,4,"Reference gray layered outfit is approximated, but not exact and the original yellow chef hat/glasses remain. Identity, pose, and plain studio background are mostly preserved. Minor AI smoothness and clothing/seam artifacts, hands mostly plausible.",6.2,1555,414
p011+p016,VEi,50,gpt-5.5,4,4,5,4,4,4,"Dress color, sleeveless cut and flared skirt with white underlayer are mostly matched, though lower outfit/details are cropped and not exact. Face, hat, glasses, pose and studio background are preserved; minor AI smoothness and arm/hand blending issues remain.",7.19,1555,497
p011+p024,VEi,50,gpt-5.5,2,4,5,3,4,4,"Garment only loosely matches the gray shirt/pants reference; color is similar but cut, texture, wear, layering, and details differ, and the chef hat/glasses remain. Identity, pose, and plain background are mostly preserved. Some shirt/chest blending artifacts are visible, hands are mostly plausible, and overall realism is fairly good.",6.13,1555,310
p011+p024,VS,50,gpt-5.5,2,3,2,4,3,2,"Reference grey layered worn shirt/pants only loosely matched; yellow chef hat/glasses remain. Pose changed from crossed arms to arms down, though background is similar. Face/body somewhat resemble original but are stylized. Image is mostly clean but hands and textures look AI-rendered.",7.09,1555,405
p013+dualuse_scarlett_johansson_black_dress_backview_night,VE,50,gpt-5.5,2,4,5,4,4,4,"Black color and ribbed texture are approximated, but the reference dress cut/details are not exact: missing strapless/back-view design, belt, long skirt/slit, and zipper placement differs. Identity, pose, and plain background are mostly preserved; minor AI smoothness/artifacts around arms and garment edges.",6.48,1555,417
p011+p016,VS,50,gpt-5.5,3,3,5,4,4,3,"Dress color and general sleeveless flared shape match the reference, but cut/details are not exact. Identity is partially preserved but face/body are AI-smoothed and physique changed. Pose and plain studio background remain unchanged; minor hand/artifact issues and overall render-like realism.",8.71,1555,565
p013+dualuse_scarlett_johansson_black_dress_backview_night,VEi,50,gpt-5.5,2,4,5,3,5,4,"Black dress color/texture is somewhat matched, but the reference is a full fitted dress with back details and slit, while the output only shows a different sleeveless front bodice. Identity, pose, hat, glasses, and plain background are mostly preserved. Some odd translucent sleeve/arm artifacts reduce cleanliness.",6.44,1555,462
p013+dualuse_scarlett_johansson_black_dress_backview_night,VS,50,gpt-5.5,2,4,5,4,4,3,"Black color is transferred, but the garment cut/details differ substantially from the reference: added front straps/buttons and missing the belt, back zipper, slit, and overall dress view. Identity, pose, and plain background are mostly preserved, though the body/skin look smoothed and somewhat AI-like.",5.97,1555,386
p015+dualuse_zendaya_white_blazer_skirt,VE,50,gpt-5.5,2,5,5,4,4,4,"White blazer style is partially transferred, but the reference is a cropped white blazer with matching long skirt and specific fit; much of the outfit is missing or altered. Identity, pose, and background are largely preserved. Minor hand/texture artifacts but overall realistic.",4.93,1555,321
p015+p016,VE,50,gpt-5.5,2,4,5,4,4,4,"Output captures the pale yellow sleeveless dress color and general shape, but misses the reference dress details such as the short full cut and ruffled hem, and retains unrelated accessories. Identity and scene are mostly preserved; hands are mostly plausible with minor issues.",5.09,1555,310
p015+dualuse_zendaya_white_blazer_skirt,VEi,50,gpt-5.5,2,5,5,4,3,4,"The person, pose, and background are well preserved. The outfit only partially matches the reference: it captures a white lapel jacket but misses the cropped cut, full two-piece silhouette, skirt/wrap details, and sleeve proportions. Hands are visible and mostly plausible but slightly awkward/fused around the clasped fingers.",6.37,1555,406
p015+dualuse_zendaya_white_blazer_skirt,VS,50,gpt-5.5,2,4,5,4,4,4,"White suit color is similar, but the reference cropped blazer and long skirt set are not accurately reproduced; identity, pose, and background are largely preserved with minor AI smoothness and slight hand/fabric artifacts.",6.35,1555,407
p015+p016,VS,50,gpt-5.5,3,4,5,3,4,4,"Garment matches the pale yellow sleeveless dress concept but lacks the reference's full cut/hem details and is cropped. Identity and scene are largely preserved. Some smoothing and seam/fit oddities around shoulders and dress, but hands are mostly anatomically plausible.",6.37,1555,360
p015+p016,VEi,50,gpt-5.5,3,4,5,4,3,4,"The output captures the pale yellow sleeveless dress concept but does not fully match the reference garment details or full cut. The person, pose, and background remain mostly consistent with image 1. Some hand/finger anatomy and jewelry areas look slightly distorted, though overall it appears fairly photographic.",6.66,1555,391
p018+dualuse_lp_navy_quarterzip_knit_LOWRES,VE,50,gpt-5.5,4,5,5,4,4,5,"Reference navy cable-knit half-zip sweater and gray trousers are closely matched, though zipper/neck details and full outfit elements are not perfectly reproduced. Identity, pose, and background are preserved; minor texture/hand imperfections.",6.39,1613,262
p018+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,50,gpt-5.5,3,5,5,4,4,4,"Navy sweater and gray trousers are generally matched, but the cable knit texture, half-zip detail, underlayer, and full outfit elements are not faithfully reproduced. Identity, pose, and background are preserved well; minor texture/detail artifacts only.",6.04,1613,330
p018+dualuse_lp_navy_quarterzip_knit_LOWRES,VS,50,gpt-5.5,3,4,4,4,4,4,"Sweater color and general ribbed navy look are close, but the reference half-zip/cable pattern, trousers, shoes and bag are not fully reproduced. Person and outdoor scene are mostly preserved with minor pose/clothing integration changes.",6.05,1613,354
p020+dualuse_navy_peacoat_onmodel,VS,50,gpt-5.5,3,4,4,4,4,4,"Dark navy coat is similar in color and general style, but the reference outfit details like the grey turtleneck, full double-breasted structure, jeans and boots are not fully preserved/visible. Person, pose and market background are mostly maintained with minor alterations; hand and textures look plausible with slight AI softness.",6.75,2018,343
p019+dualuse_gal_gadot_blue_dress_redcarpet,VS,50,gpt-5.5,1,4,5,3,3,3,"Reference is a turquoise one-shoulder cutout gown with long skirt and slit, but output only adds a blue torso panel while retaining the original beige jacket sleeves and high collar. Face/hair and pose/background are largely preserved. Hands are partially merged/obscured, and the garment integration looks artificial.",6.76,1469,312
p020+dualuse_navy_peacoat_onmodel,VE,50,gpt-5.5,3,5,5,4,4,4,"Navy double-breasted coat and gray neck layer are generally represented, but details/buttons/cut are obscured and the full reference outfit is not visible. Identity, pose, and background are well preserved; minor blending/artifact issues around the dark coat and hand.",6.76,2018,359
p020+dualuse_navy_peacoat_onmodel,VEi,50,gpt-5.5,3,4,5,4,4,4,"The generated coat is dark navy and somewhat double-breasted, but details of the reference outfit such as the exact lapels, buttons, gray turtleneck and full styling are incomplete or obscured. Identity, pose and background are largely preserved; minor blending/detail issues around the coat and hand.",6.77,2018,386
p019+dualuse_gal_gadot_blue_dress_redcarpet,VEi,50,gpt-5.5,2,5,5,3,4,3,"Blue color and partial one-shoulder shape are present, but the reference gown is not faithfully reproduced: cutout, slit, length, and overall dress structure are missing, and the original jacket collar/sleeves remain. Identity, pose, and plain background are largely preserved. Some odd garment blending and sleeve/hand area artifacts reduce cleanliness and realism.",6.83,1469,418
p019+dualuse_gal_gadot_blue_dress_redcarpet,VE,50,gpt-5.5,1,5,5,2,4,3,"Output keeps the original person, pose, and plain background, but the reference dress is not reproduced: it becomes a simple blue bodice while the original beige collar and sleeves remain, with missing one-shoulder cutout, skirt, and slit. Some blending/seam artifacts around arms and sleeves reduce cleanliness and realism.",8.59,1469,595
p020+p021,VEi,50,gpt-5.5,3,5,5,4,4,4,"Orange knit sweater is broadly matched, but cut/collar/fit and full outfit details are not exact. Person identity, pose, and background are well preserved; minor texture/hand imperfections but overall photographic.",6.32,1816,427
p020+p021,VE,50,gpt-5.5,3,4,5,4,4,4,"Sweater and jeans broadly match the reference color and style, but the full outfit and exact cut/details are not fully reproduced. Identity, pose, and background are largely preserved with minor hand/texture imperfections.",6.49,1816,436
p025+dualuse_zendaya_white_blazer_skirt,VEi,50,gpt-5.5,2,4,4,4,3,4,"White color and blazer are loosely matched, but the reference's cropped jacket, wrap waist, and long skirt are not accurately reproduced; output uses loose pants and retains boots. Identity, background, and pose are mostly preserved, with minor hand/detail artifacts.",6.5,1671,365
p025+dualuse_zendaya_white_blazer_skirt,VS,50,gpt-5.5,2,4,4,3,3,4,"White cropped blazer is approximated, but the reference skirt/waist wrap became loose pants and several cut details are missing. Identity and background are mostly preserved; visible hand and garment edges are somewhat distorted.",6.6,1671,373
p025+dualuse_zendaya_white_blazer_skirt,VE,50,gpt-5.5,2,4,4,3,3,4,"White cropped blazer is roughly similar, but the reference has a long white skirt/wrap bottom while the result becomes wide pants; pose/background and identity are mostly preserved, with some clothing/hand artifacts.",7.06,1671,374
p026+g013,VE,50,gpt-5.5,4,4,5,4,4,4,"Dress is a close match in color, pattern and cut, though print details and proportions are not exact. Identity, pose, bag, phone, and outdoor scene are largely preserved. Minor texture/hand imperfections but overall realistic.",6.99,1671,405
p020+p021,VS,50,gpt-5.5,3,4,5,4,4,4,"Garment captures the mustard knit look and jeans but differs in cut, collar/closure, fit, and visible garment details from the reference. Identity, pose, and background are largely preserved. Minor AI smoothing/texture issues and slightly imperfect hand detail.",8.05,1816,413
p026+g013,VEi,50,gpt-5.5,4,5,5,4,4,5,"Reference dress is reproduced well in color, floral banding, length and short-sleeve cut, though pattern placement/cut are not exact. Person, pose, and outdoor scene remain very consistent. Minor texture/edge and hand-detail imperfections, but overall realistic.",7.8,1671,391
p028+g015,VE,50,gpt-5.5,3,5,5,4,4,4,"Dark slip-style dress is broadly similar in color and neckline, but the reference is a long satin spaghetti-strap maxi dress and the generated crop lacks clear length/drape details and satin texture. Identity, pose, and plain studio background are well preserved; minor smoothing/artifact risk around fabric and hands.",5.4,1671,340
p028+g015,VS,50,gpt-5.5,3,5,5,4,4,4,"Dark navy slip-dress impression is present, but the reference has thin spaghetti straps and a satin maxi cut while the output looks more like a wider-strap tank dress and lower length is not visible. Identity, pose, and plain background are well preserved. Minor AI smoothness around fabric/skin and slightly imperfect clasped hands.",6.06,1671,313
p028+g015,VEi,50,gpt-5.5,2,4,5,4,3,4,"Garment is navy but not an exact reference slip dress: straps are too wide, neckline/cut differs, satin texture and full-length shape are not faithfully reproduced. Person, pose, and plain background are largely preserved. Minor AI smoothness and slightly awkward hands/fingers visible.",6.2,1671,410
p030+dualuse_queen_latifah_gown_stage,VS,50,gpt-5.5,4,5,5,4,4,4,"Reference outfit is mostly transferred: tan embroidered outer robe and black shirt are present, though details/cut are simplified and partly altered by the raised-arm pose. Identity, pose, and plain background are well preserved. Minor AI artifacts appear in seams, collar/scarf area, and hand details, but overall realistic.",4.99,1555,299
p030+dualuse_queen_latifah_gown_stage,VEi,50,gpt-5.5,4,4,5,3,3,4,"Garment is a good match in tan robe, embroidery and black shirt, though print/details are not exact. Person and background/pose are mostly preserved. Some artifacts around cuffs, wrists and hand anatomy; overall still fairly photographic.",6.25,1555,385
p026+g013,VS,50,gpt-5.5,4,4,4,4,4,4,"Dress closely matches the reference in color, floral banding and maxi cut, though pattern placement and sleeve/neck details are not exact. Person, pose and outdoor scene are mostly preserved. Minor AI smoothness and slight hand/texture imperfections, but overall realistic.",8.04,1671,493
p030+dualuse_queen_latifah_gown_stage,VE,50,gpt-5.5,4,4,5,4,4,4,"Garment is largely matched in color, black inner shirt, tan robe, cuffs and decorative borders, but print/detail placement and cut are not exact. Identity, pose and background are mostly preserved. Minor texture/pattern artifacts and slightly imperfect visible hands, but overall realistic.",8.29,1555,588
p030+g024,VE,50,gpt-5.5,2,5,5,4,4,4,"Identity, pose, and background are well preserved. The reference outfit is only partially captured: the striped sweater is reduced mostly to sleeves/neck and the blue pleated skirt appears incorrectly as an upper-body garment, so the cut and layering are not exact. Overall clean and realistic, with minor garment/hand oddities.",5.88,1786,371
p030+g024,VEi,50,gpt-5.5,3,5,5,4,4,4,"Garment captures the navy striped sweater and blue pleated skirt, but the cut is altered with a high turtleneck/cropped styling and missing lower outfit pieces due crop. Identity, pose, and background are well preserved; minor hand/texture oddities but generally realistic.",6.71,1786,433
dualuse_emma_watson_black_blazer_armscrossed+dualuse_scarlett_johansson_black_dress_backview_night,VEi,51,gpt-5.5,2,4,5,3,3,4,"Black strapless ribbed look is partially matched, but the reference dress details like full length, belt/zipper/slit are missing due crop and incomplete transfer. Identity and studio pose/background are largely preserved, with some odd arm/skin/cuff and jewelry artifacts.",5.63,1613,361
dualuse_emma_watson_black_blazer_armscrossed+dualuse_scarlett_johansson_black_dress_backview_night,VE,51,gpt-5.5,3,4,5,4,3,4,"Black ribbed fitted dress style is partially captured, but the cut/details differ from the reference, especially front neckline/zipper and missing back/slit view. Identity and studio scene are largely preserved. Some minor AI smoothing and wrist/hand artifacts are visible.",6.58,1613,331
p030+g024,VS,50,gpt-5.5,2,4,5,3,4,3,"Reference outfit is only partially reproduced: striped dark sweater and blue pleated fabric appear, but the skirt is incorrectly placed as a torso garment and cut/details are wrong. Identity and pose/background are mostly preserved; some garment texture/seam artifacts reduce realism.",6.8,1786,446
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VE,51,gpt-5.5,1,5,5,3,4,4,"Output changes to a white men's suit with trousers and black shirt, not the reference cropped white blazer and long skirt with exposed midriff. Identity, pose, and background are largely preserved. Some artifacts/unrealistic blending appear around the lower legs and feet/shoes.",5.82,1555,321
dualuse_emma_watson_black_blazer_armscrossed+dualuse_scarlett_johansson_black_dress_backview_night,VS,51,gpt-5.5,2,5,5,4,3,4,"Garment only loosely matches the black color; cut is wrong with thick straps, front buttons, and no visible belt/zipper/slit/texture from the reference. Identity, pose, and background are well preserved, with minor artifacts around crossed hands and accessories.",6.34,1613,346
dualuse_hugh_jackman_grey_suit_outdoor+dualuse_zendaya_white_blazer_skirt,VEi,51,gpt-5.5,2,5,5,4,4,4,"The output keeps the original man and outdoor scene well, but the reference garment is not reproduced: it becomes a conventional white men's suit with pants and black shirt rather than the cropped white blazer, exposed midriff, wrap waist, and long skirt. Minor texture/seam smoothness issues, hands mostly acceptable.",5.35,1555,363
